🏆PHP测试-央视,#genre#
Movie Favorites by Lifetime,https://f5b9bc01fe7743cca70b3f58a7e1273a.mediatailor.us-east-1.amazonaws.com/v1/master/0fb304b2320b25f067414d481a779b77db81760d/Samsung_MovieFavoritesbyLifetime/playlist.m3u8?ads.wurl_channel=999&ads.wurl_name=MovieFavoritesbyLifetime&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
MovieSphere,https://cdn-ue1-prod.tsv2.amagi.tv/linear/samsungus-moviesphere-samsung-samsungus/playlist.m3u8?ads.did=%7BPSID%7D&ads.dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
FilmRise Free Movies,https://dqgmxyaqqrria.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched-ams/samsungtvplus_us_filmrisefreemovies_001.m3u8?ads.caid=FilmRiseFreeMovies&ads.csid=samsungtvplus_us_filmrisefreemovies_ssai&ads.os=Tizen&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_us_privacy=1YNY&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB1-5&ads._fw_content_genre=movies&ads._fw_content_language=en&ads._fw_content_rating=pg-13&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads._fw_h_x_country=US&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=260&ads.xumo_contentName=FilmRise&ads.xumo_providerId=260&ads.xumo_providerName=FilmRise&ads.xumo_channelId=9999525&ads.xumo_imdb_genre=Drama&ads.xumo_adsystem=mediatailor&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
Pluto TV Fantastic,http://service-stitcher-ipv4.clusters.pluto.tv/v1/stitch/embed/hls/channel/5b64a245a202b3337f09e51d/master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT=%7BTARGETOPT%7D&deviceId=%7BPSID%7D&advertisingId=%7BPSID%7D&us_privacy=1YNY&samsung_app_domain=%7BAPP_DOMAIN%7D&samsung_app_name=%7BAPP_NAME%7D&embedPartner=samsung-tvplus
FilmRise Action,https://dqgmxyaqqrria.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched-ams/samsungtvplus_us_filmriseaction_001.m3u8?ads.caid=FilmriseAction&ads.csid=samsungtvplus_us_filmriseaction_ssai&ads.os=Tizen&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_us_privacy=1YNY&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB1-5&ads._fw_content_genre=movies&ads._fw_content_language=en&ads._fw_content_rating=pg-13&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads._fw_h_x_country=US&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=260&ads.xumo_contentName=FilmRise&ads.xumo_providerId=260&ads.xumo_providerName=FilmRise&ads.xumo_channelId=9999520&ads.xumo_imdb_genre=Action&ads.xumo_adsystem=mediatailor&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
Documentary+,https://d81f847ce52b4de18d41134229faa86e.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung_DocumentaryPlus/playlist.m3u8?ads.wurl_channel=894&ads.wurl_name=DocumentaryPlus&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Maverick Black Cinema,https://995059ba59a44c949b7b00ce255a4861.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_MaverickBlackCinema/playlist.m3u8?ads.wurl_channel=451&ads.wurl_name=MaverickBlackCinema&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
Gravitas Movies,https://651944d3f0d240738e7d5fa272ac4e24.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_GravitasMovies/playlist.m3u8?ads.wurl_channel=248&ads.wurl_name=GravitasMovies&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
CINEVAULT: Classics,https://40f8d33f8895435f9e63aa829c93bba0.mediatailor.us-east-1.amazonaws.com/v1/master/04fd913bb278d8775298c26fdca9d9841f37601f/Samsung_CinevaultClassics/playlist.m3u8?ads.wurl_channel=1043&ads.wurl_name=CinevaultClassics&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
CINEVAULT: 80s,https://fb9770c9cf584d64b3c5e3a26637d5ec.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_Cinevault80s/playlist.m3u8?ads.wurl_channel=691&ads.wurl_name=Cinevault80s&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
CINEVAULT: Westerns,https://e7300fca01d348dea7b8f35f2721cc48.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_CinevaultWesterns/playlist.m3u8?ads.wurl_channel=690&ads.wurl_name=CinevaultWesterns&ads.coppa=0&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D
Pluto TV Westerns,http://service-stitcher-ipv4.clusters.pluto.tv/v1/stitch/embed/hls/channel/61f33318210549000806a530/master.m3u8?deviceType=samsung-tvplus&deviceMake=samsung&deviceModel=samsung&deviceVersion=unknown&appVersion=unknown&deviceLat=0&deviceLon=0&deviceDNT=%7BTARGETOPT%7D&deviceId=%7BPSID%7D&advertisingId=%7BPSID%7D&us_privacy=1YNY&samsung_app_domain=%7BAPP_DOMAIN%7D&samsung_app_name=%7BAPP_NAME%7D&embedPartner=samsung-tvplus
FilmRise Western,https://dqgmxyaqqrria.cloudfront.net/v1/master/3fec3e5cac39a52b2132f9c66c83dae043dc17d4/prod-samsungtvplus-stitched-ams/samsungtvplus_us_filmrisewestern_001.m3u8?ads.caid=FilmriseWesterns&ads.csid=samsungtvplus_us_filmrisewesterns_ssai&ads.os=Tizen&ads.xumo_platform=samsung&ads._fw_is_lat=%7BTARGETOPT%7D&ads._fw_us_privacy=1YNY&ads._fw_coppa=0&ads._fw_did=%7BPSID%7D&ads._fw_content_category=IAB1-5&ads._fw_content_genre=movies&ads._fw_content_language=en&ads._fw_content_rating=pg-13&ads._fw_deviceMake=samsung&ads._fw_gdpr=0&ads._fw_h_x_country=US&ads.appName=%7BAPP_NAME%7D&ads.xumo_contentId=260&ads.xumo_contentName=FilmRise&ads.xumo_providerId=260&ads.xumo_providerName=FilmRise&ads.xumo_channelId=9999541&ads.xumo_imdb_genre=Western&ads.xumo_adsystem=mediatailor&ads.tpcl=MIDROLL&ads._fw_app_store_url=%7BAPP_DOMAIN%7D
The Preview Channel,https://cca0faa1668740379640339007b036ec.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/Samsung_ThePreviewChannel/playlist.m3u8?ads.wurl_channel=501&ads.wurl_name=ThePreviewChannel&ads.us_privacy=1YNY&ads.psid=%7BPSID%7D&ads.targetopt=%7BTARGETOPT%7D&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.coppa=0
XITE 80s Flashback,https://dw0oa71jud5ry.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/usbb320000647-prod/amg80rewind/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
XITE 90s Throwback,https://d3fr64zqebnqn3.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/usbb3200007ak-prod/amg90rock/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
XITE Rock On,https://dri82941jql2y.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/RockMetal-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
XITE Just Chill,https://d3ai750ol9my06.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/JustChill-prod/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Vevo Latino,https://d1jg19cd16tz4s.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-nx7h5jeuhw79b-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Vevo R&B,https://d188921up0bidw.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-nlgl4ktqwvge1-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Vevo Hip-Hop,https://d2p8vga36q26tv.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-tbi3tu3ko2mz4-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Vevo 2K,https://d2yhuqxy1ky6ij.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-bel4aqksrgol2-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Vevo Country,https://duj0m5mtx2apx.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-tmtp539lujxbj-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE
Vevo Pop,https://d28edobz3hqdpi.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-shs19slqofvwj-ssai-prd/playlist.m3u8?ads.device_did=%7BPSID%7D&ads.device_dnt=%7BTARGETOPT%7D&ads.us_privacy=1YNY&ads.app_domain=%7BAPP_DOMAIN%7D&ads.app_name=%7BAPP_NAME%7D&ads.ssai=SSSLIVE

🦚美国影视,#genre#
HBO EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3796
HBO WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3799
HBO 2,http://nv1connect.com:80/tamtam/tjfYkCbP3s/16806
HBO COMEDY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/638
HBO FAMILY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3797
HBO SIGNATURE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3798
HBO ZONE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3800
Pixl,http://nv1connect.com:80/tamtam/tjfYkCbP3s/87423
ScreenPix Action,http://nv1connect.com:80/tamtam/tjfYkCbP3s/92268
ScreenPix,http://nv1connect.com:80/tamtam/tjfYkCbP3s/92269
ScreenPix Voices,http://nv1connect.com:80/tamtam/tjfYkCbP3s/92270
ScreenPix Westerns,http://nv1connect.com:80/tamtam/tjfYkCbP3s/92271
ThrillerMAX (West),http://nv1connect.com:80/tamtam/tjfYkCbP3s/94482
CINEMAX EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/414
CINEMAX WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/415
CINEMAX 5 STARMAX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/61919
CINEMAX ACTION MAX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/634
CINEMAX MOREMAX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/636
CINEMAX OUTERMAX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13503
CINEMAX THRILLERMAX (East),http://nv1connect.com:80/tamtam/tjfYkCbP3s/13504
MGM,http://nv1connect.com:80/tamtam/tjfYkCbP3s/637
MGM 2,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13470
MGM DRIVE-IN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13468
MGM HITS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13469
HDNET MOVIES,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15818
MOVIE PLEX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15820
SHOWTIME EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/268
SHOWTIME WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3813
SHOWTIME 2,http://nv1connect.com:80/tamtam/tjfYkCbP3s/646
SHOWTIME EXTREME,http://nv1connect.com:80/tamtam/tjfYkCbP3s/32841
SHOWTIME NEXT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3815
SHOWTIME SHOWCASE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3814
SHOWTIME WOMEN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13471
SHOWxBET,http://nv1connect.com:80/tamtam/tjfYkCbP3s/61958
SONY MOVIE CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3812
STARZ EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3810
STARZ WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3806
STARZ CINEMA,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3811
STARZ COMEDY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/649
STARZ EDGE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3809
STARZ EDGE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/645
STARZ ENCORE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3805
STARZ ENCORE FAMILY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3804
STARZ ENCORE SUSPENSE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3803
STARZ ENCORE WESTERNS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3802
STARZ ENCORE CLASSIC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93202
STARZ IN BLACK,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3808
STARZ KIDS & FAMILY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/3807


🦚美国娱乐,#genre#
ABC East,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39698
ABC West,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39699
ADULT SWIM,http://nv1connect.com:80/tamtam/tjfYkCbP3s/381
AMC+,http://nv1connect.com:80/tamtam/tjfYkCbP3s/73283
AMERICAN HEROS CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/9542
ANIMAL PLANET EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/33081
ANIMAL PLANET WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/249
ANTENNA TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1101
ASPIRE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1102
AWE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1103
AXS TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/89313
BBC AMERICA,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1106
BET,http://nv1connect.com:80/tamtam/tjfYkCbP3s/394
BET HER,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1108
BET JAMS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1109
BET SOUL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1110
BOUNCE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1111
BUZZR,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1113
CBS East,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39700
CBS West,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39701
Chive TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/84466
CMT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1114
COMEDY CENTRAL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/410
COMET,http://nv1connect.com:80/tamtam/tjfYkCbP3s/334
COOKING CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/7491
COURT TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/32850
COZI,http://nv1connect.com:80/tamtam/tjfYkCbP3s/7490
DABL TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/41358
DECADES,http://nv1connect.com:80/tamtam/tjfYkCbP3s/73677
DISCOVERY FAMILY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/237
DISCOVERY LIFE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/426
DISCOVERY SCIENCE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/244
DISCOVERY VELOCITY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/73448
DOG TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15797
E! ENTERTAINMENT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13445
FILM 4,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15817
FOOD NETWORK,http://nv1connect.com:80/tamtam/tjfYkCbP3s/58
FOX East,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39702
FOX Soul,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93376
FOX West,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39703
FREEFORM,http://nv1connect.com:80/tamtam/tjfYkCbP3s/291
FUSE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1117
FXM,http://nv1connect.com:80/tamtam/tjfYkCbP3s/215
FXM Retro,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93515
FXX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/292
FYI,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1118
GAC LIVING,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15791
GET TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/19675
GRIT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1119
GSN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1120
HALLMARK CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/496
HALLMARK DRAMA,http://nv1connect.com:80/tamtam/tjfYkCbP3s/497
HALLMARK MOVIES AND MYSTERIES,http://nv1connect.com:80/tamtam/tjfYkCbP3s/498
HEROS & ICONS (H&I),http://nv1connect.com:80/tamtam/tjfYkCbP3s/32842
HGTV EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/309
HLN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/266
HSN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1124
IFC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1122
INSP,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1178
ION TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/640
JUSTICE CENTRAL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/85535
LAFF TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/73449
LAW & CRIME,http://nv1connect.com:80/tamtam/tjfYkCbP3s/84546
LIFETIME,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1177
LIFETIME MOVIE NETWORK (LMN),http://nv1connect.com:80/tamtam/tjfYkCbP3s/1176
LOGO,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1175
Magnolia,http://nv1connect.com:80/tamtam/tjfYkCbP3s/84726
METV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1174
MTV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1172
MTV 2,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1169
MTV CLASSIC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1171
MTV LIVE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1170
NASA TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/87132
NATGEO,http://nv1connect.com:80/tamtam/tjfYkCbP3s/299
NBC East,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39704
NBC West,http://nv1connect.com:80/tamtam/tjfYkCbP3s/39705
OVATION,http://nv1connect.com:80/tamtam/tjfYkCbP3s/25824
OWN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1163
OXYGEN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/534
PARAMOUNT NETWORK,http://nv1connect.com:80/tamtam/tjfYkCbP3s/541
PEOPLE TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/546
POP,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1158
PURSUIT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1157
QVC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/547
QVC 2,http://nv1connect.com:80/tamtam/tjfYkCbP3s/60147
REELZ,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1156
RETRO PLEX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15822
REVOLT,http://nv1connect.com:80/tamtam/tjfYkCbP3s/550
REWIND (80s),http://nv1connect.com:80/tamtam/tjfYkCbP3s/86768
RFD TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/21786
SMITHSONIAN CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/342
SPARK,http://nv1connect.com:80/tamtam/tjfYkCbP3s/91975
SUNDANCE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1151
SYFY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/259
TASTEMADE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/31756
TNT EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1142
TNT WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1141
TV LAND,http://nv1connect.com:80/tamtam/tjfYkCbP3s/651
TV ONE,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1136
UP TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15796
USA NETWORK,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1135
VH1,http://nv1connect.com:80/tamtam/tjfYkCbP3s/652
WE TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1131
WPIX 11 (NEW YORK) ,http://nv1connect.com:80/tamtam/tjfYkCbP3s/72359
FETV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93685
NATGEO WILD,http://nv1connect.com:80/tamtam/tjfYkCbP3s/289
A&E,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1100
Crime & Investigation,http://nv1connect.com:80/tamtam/tjfYkCbP3s/32851
HISTORY CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1125
WEATHER CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1130
VICELAND,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1132
TRUTV EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1139
TRUTV WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1138
TLC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1144
TCM,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1145
TBS EAST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1147
TBS WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1146
AMC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/644
DESTINATION AMERICA,http://nv1connect.com:80/tamtam/tjfYkCbP3s/422
GAC FAMILY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15784
FX,http://nv1connect.com:80/tamtam/tjfYkCbP3s/214
DISCOVERY CHANNEL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/238
INVESTIGATION DISCOVERY (ID),http://nv1connect.com:80/tamtam/tjfYkCbP3s/252
HGTV WEST,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1126
INSP ,http://nv1connect.com:80/tamtam/tjfYkCbP3s/66234

🦚美国新闻,#genre#
ABC NEWS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/379
AL JAZEERA ENGLISH,http://nv1connect.com:80/tamtam/tjfYkCbP3s/7107
BBC WORLD NEWS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/387
CNBC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/407
CNBC WORLD,http://nv1connect.com:80/tamtam/tjfYkCbP3s/408
CNN en Espanol,http://nv1connect.com:80/tamtam/tjfYkCbP3s/260
CNN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/6943
CNN INTERNATIONAL,http://nv1connect.com:80/tamtam/tjfYkCbP3s/28606
MSNBC,http://nv1connect.com:80/tamtam/tjfYkCbP3s/510
FOX BUSINESS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/461
FOX NEWS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/4228
NEWSMAX TV,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1167
Sky News America,http://nv1connect.com:80/tamtam/tjfYkCbP3s/78339
USA Today,http://nv1connect.com:80/tamtam/tjfYkCbP3s/93788
INFO WARS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1121
LOCAL NOW,http://nv1connect.com:80/tamtam/tjfYkCbP3s/15785
NECN,http://nv1connect.com:80/tamtam/tjfYkCbP3s/1168
NEWSY,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13460
ONE AMERICA NEWS,http://nv1connect.com:80/tamtam/tjfYkCbP3s/9309
RTP,http://nv1connect.com:80/tamtam/tjfYkCbP3s/13464
Black News Channel,http://nv1connect.com:80/tamtam/tjfYkCbP3s/65728
